ID,Path,Area,Location,Rooms,Floor,Floors,Repaired,Price,Currency,address,Latitude,Longtitude,Metro Proximity
5877846,https://bina.az/items/5877846,100.0,Koroğlu m.,3.0,5.0,16.0,,252000,AZN,Ziya Bünyadov pr.,40.4162701,49.8586167,True
5860632,https://bina.az/items/5860632,55.0,Xalqlar Dostluğu m.,2.0,4.0,5.0,True,140000,AZN,Bəhruz Nuriyev küçəsi,40.4023096,49.9553252,True
5235323,https://bina.az/items/5235323,75.0,Masazır q.,3.0,4.0,6.0,True,102000,AZN,Masazır qəsəbəsi,40.471873,49.7552234,False
5814098,https://bina.az/items/5814098,85.0,Abşeron r.,3.0,5.0,9.0,True,144000,AZN,Kristal Abşeron yaşayış kompleksi.,40.6204452,49.549774,False
5353419,https://bina.az/items/5353419,85.0,Səbail r.,3.0,7.0,10.0,True,260000,AZN,İzzət Nəbiyev küçəsi,40.3595392,49.8194098,True
5949399,https://bina.az/items/5949399,90.0,Dərnəgül m.,2.0,5.0,16.0,True,260000,AZN,Cəfər Xəndan küçəsi,40.4161001,49.8324764,True
5949398,https://bina.az/items/5949398,58.0,Memar Əcəmi m.,2.0,3.0,5.0,True,158000,AZN,Cavadxan küçəsi,40.4165434,49.8164418,True
5889339,https://bina.az/items/5889339,100.0,,3.0,5.0,6.0,True,118800,AZN,AAAF park yaşayış kompleksi,,,"(None, None)"
5949385,https://bina.az/items/5949385,38.0,Nəsimi m.,1.0,1.0,16.0,True,80000,AZN,Mir Cəlal küçəsi,40.4131444,49.8031769,True
5551574,https://bina.az/items/5551574,170.0,Şüvəlan q.,4.0,,,True,298000,AZN,Şüvəlan qəsəbəsi,40.4867414,50.1839699,False
5793020,https://bina.az/items/5793020,170.0,Nəsimi r.,4.0,11.0,17.0,,455000,AZN,X.Şuşinski 44,40.620099,48.7027107,False
5829176,https://bina.az/items/5829176,55.0,Nəsimi m.,2.0,1.0,9.0,True,167500,AZN,Cavadxan küçəsi bina 2,40.620099,48.7027107,False
5923777,https://bina.az/items/5923777,150.0,Mərdəkan q.,4.0,,,True,265000,AZN,Mərdəkan qəs,40.4935881,50.1495477,False
5937709,https://bina.az/items/5937709,5.0,Binəqədi r.,,,,,35000,AZN,İsmayıl İsazadə küçəsi,40.4679226,49.828023,False
5945984,https://bina.az/items/5945984,135.0,,3.0,7.0,16.0,True,215000,AZN,Xırdalan Dairəsi,,,"(None, None)"
5712897,https://bina.az/items/5712897,102.0,Həzi Aslanov m.,3.0,11.0,16.0,True,235000,AZN,Xudu Məmmədov küçəsi,40.3709059,49.9564907,True
5909239,https://bina.az/items/5909239,150.0,Nərimanov r.,4.0,13.0,15.0,True,385000,AZN,Əcəmi Naxçıvani küç.,41.3562263,48.5019144,False
5878728,https://bina.az/items/5878728,75.0,,3.0,9.0,16.0,True,135000,AZN,Xırdalan ş Heyder Eliyev pr,,,"(None, None)"
5948724,https://bina.az/items/5948724,90.0,Masazır q.,3.0,8.0,12.0,True,137000,AZN,Masazır qəsəbəsi,40.471873,49.7552234,False
5504483,https://bina.az/items/5504483,65.0,Elmlər Akademiyası m.,2.0,15.0,19.0,True,255000,AZN,Mətbuat prospekti,40.364443,49.8114622,True
5923854,https://bina.az/items/5923854,80.0,Nəriman Nərimanov m.,3.0,4.0,5.0,True,224000,AZN,F.X.Xoyski küç.,40.3703052,49.8244627,True
5949390,https://bina.az/items/5949390,146.0,Qara Qarayev m.,4.0,3.0,16.0,True,430000,AZN,Mehdi Abbasov küç.,41.1548883,47.1934357,False
5709729,https://bina.az/items/5709729,195.0,Gənclik m.,4.0,10.0,16.0,True,665000,AZN,Aşıq Alı küç.,40.4222332,49.9650152,False
5949388,https://bina.az/items/5949388,60.0,Yeni Günəşli q.,2.0,2.0,4.0,True,118000,AZN,Abbas Fətullayev küç,40.3776393,49.9777073,False
5949387,https://bina.az/items/5949387,50.0,,2.0,6.0,9.0,True,85000,AZN,Xırdalan şəhəri,,,"(None, None)"
5915004,https://bina.az/items/5915004,210.0,Buzovna q.,5.0,,,True,250000,AZN,Buzovna qəsəbəsi,40.5222385,50.1029082,False
5620584,https://bina.az/items/5620584,130.0,Nəriman Nərimanov m.,3.0,2.0,5.0,True,370000,AZN,Əhməd Rəcəbli küç.,40.4122335,49.8615276,True
5949384,https://bina.az/items/5949384,65.0,Dərnəgül m.,2.0,9.0,16.0,True,225000,AZN,Dərnəgül,40.4257064,49.8616781,True
5949382,https://bina.az/items/5949382,157.0,Nəsimi r.,3.0,11.0,19.0,,300000,AZN,Hənifə Ələsgərova küç.,40.620099,48.7027107,False
5934069,https://bina.az/items/5934069,80.0,Xalqlar Dostluğu m.,3.0,6.0,9.0,True,210000,AZN,Bəhruz Nuriyev küç.,40.5466131,49.7160772,False
5945495,https://bina.az/items/5945495,35.0,Həzi Aslanov m.,1.0,4.0,5.0,True,97500,AZN,Xudu Məmmədov küç.,41.1502585,47.165771,False
5949343,https://bina.az/items/5949343,86.0,Binə q.,3.0,4.0,4.0,True,95000,AZN,6-cı Binə küçəsi,39.5857179,46.8996647,False
5949381,https://bina.az/items/5949381,55.0,Binə q.,1.0,4.0,4.0,,42000,AZN,Binə qəsəbəsi,39.5857179,46.8996647,False
5892992,https://bina.az/items/5892992,72.0,İnşaatçılar m.,2.0,8.0,9.0,True,167000,AZN,Müstəqillik küç,39.8345007,46.7841772,False
5612922,https://bina.az/items/5612922,82.0,Bakıxanov q.,3.0,17.0,19.0,True,141000,AZN,Yavər Əliyev küç.,40.4270171,49.946209,True
5510248,https://bina.az/items/5510248,95.0,Memar Əcəmi m.,3.0,8.0,14.0,True,265000,AZN,Mir Cəlal küç.,40.4165534,49.8082747,True
5941004,https://bina.az/items/5941004,82.0,Bakıxanov q.,2.0,15.0,20.0,True,154000,AZN,Bakıxanov qəsəbəsi,40.5025077,49.8786082,False
5842924,https://bina.az/items/5842924,112.0,Bakıxanov q.,3.0,8.0,19.0,True,158000,AZN,Yavər Əliyev küçəsi,40.4325193,49.9553458,False
5619109,https://bina.az/items/5619109,120.0,9-cu mikrorayon q.,3.0,3.0,14.0,True,345000,AZN,Mir Cəlal küç,40.4165534,49.8082747,True
5890304,https://bina.az/items/5890304,60.0,Köhnə Günəşli q.,2.0,3.0,9.0,True,128000,AZN,Səməd Bəy Mehmandarov küçəsi,40.4250561,49.9592445,False
5949374,https://bina.az/items/5949374,47.0,Memar Əcəmi m.,3.0,2.0,5.0,True,140000,AZN,Rəşid Məmmədov küçəsi,39.9202595,48.5191466,False
5864861,https://bina.az/items/5864861,90.0,,3.0,4.0,11.0,True,145000,AZN,Heydər Əliyev prospekti,,,"(None, None)"
5949379,https://bina.az/items/5949379,65.0,Dərnəgül m.,2.0,9.0,16.0,True,225000,AZN,Əhməd Rəcəbli küç,40.4122335,49.8615276,True
5590499,https://bina.az/items/5590499,110.0,Nəsimi r.,3.0,11.0,18.0,True,450000,AZN,Xan Şuşinski küç,40.402266,49.834583,True
5855834,https://bina.az/items/5855834,148.0,8 Noyabr m.,3.0,22.0,27.0,True,420000,AZN,Tbilisi prospekti,40.3896102,49.8252982,True
5949377,https://bina.az/items/5949377,125.0,İnşaatçılar m.,3.0,9.0,16.0,True,285000,AZN,Zahid Xəlilov küç,41.1597122,47.1779808,False
5809309,https://bina.az/items/5809309,52.0,Qara Qarayev m.,1.0,15.0,16.0,,139000,AZN,Qara Qarayev prospekti,40.4026865,49.9486807,True
5949376,https://bina.az/items/5949376,45.0,Memar Əcəmi m.,2.0,1.0,5.0,True,117000,AZN,Hüseyn Seyidzadə küçəsi,40.4086591,49.8236486,True
5772832,https://bina.az/items/5772832,350.0,,9.0,,,True,275000,AZN,Əcəmi Naxcivani küçəsi,,,"(None, None)"
5932708,https://bina.az/items/5932708,2.0,Səbail r.,,,,,156000,AZN,Badamdar qəsəbəsi,40.1642003,49.8857194,False
5905399,https://bina.az/items/5905399,95.0,28 May m.,3.0,5.0,15.0,True,329000,AZN,Azadlıq pr,40.435379,49.8437175,True
5949375,https://bina.az/items/5949375,85.0,Masazır q.,3.0,5.0,11.0,True,130000,AZN,Masazır qəsəbəsi,40.471873,49.7552234,False
5927723,https://bina.az/items/5927723,115.0,Binəqədi r.,3.0,13.0,17.0,,200000,AZN,Həmdəm Ağayev küçəsi,40.4679226,49.828023,False
5930082,https://bina.az/items/5930082,100.0,Nəsimi m.,3.0,15.0,17.0,True,240000,AZN,Cəfər Xəndan küçəsi,40.4161001,49.8324764,True
5935518,https://bina.az/items/5935518,52.0,İnşaatçılar m.,2.0,8.0,10.0,True,165000,AZN,Dadaş Bünyadzadə küçəsi,40.4031525,49.7981173,True
5949373,https://bina.az/items/5949373,70.0,,2.0,15.0,16.0,True,130000,AZN,Heydər Əliyev prospekti,,,"(None, None)"
5947759,https://bina.az/items/5947759,80.0,Xalqlar Dostluğu m.,3.0,5.0,9.0,True,217000,AZN,Bəhruz Nuriyev küç.,40.5466131,49.7160772,False
5534705,https://bina.az/items/5534705,55.0,Nərimanov r.,2.0,2.0,16.0,True,235000,AZN,Qarabağ küçəsi,40.65633,46.3696834,False
5720492,https://bina.az/items/5720492,106.5,Gənclik m.,3.0,5.0,16.0,True,330000,AZN,Elşad Quliyev küç,40.5994492,49.6506075,False
5575443,https://bina.az/items/5575443,75.0,Şah İsmayıl Xətai m.,2.0,9.0,18.0,,250000,AZN,Sənan Kərimov küç.,40.6940299,46.3782768,False
5949370,https://bina.az/items/5949370,198.0,Nəsimi r.,4.0,8.0,16.0,True,460000,AZN,Azadlıq pr,40.435379,49.8437175,True
5931501,https://bina.az/items/5931501,20.0,Abşeron r.,,,,True,41500,AZN,AAAF park yaşayış kompleksi,40.6204452,49.549774,False
5680116,https://bina.az/items/5680116,120.0,İnşaatçılar m.,3.0,6.0,20.0,True,225000,AZN,Əsəd Əhmədov küçəsi,40.3940961,49.797999,True
5685441,https://bina.az/items/5685441,70.0,,3.0,7.0,11.0,True,92000,AZN,Xırdalan şəhəri,,,"(None, None)"
5469704,https://bina.az/items/5469704,163.0,Ağ şəhər q.,3.0,11.0,20.0,,635000,AZN,Ağ şəhər.,40.3840323,49.8880768,True
5427717,https://bina.az/items/5427717,250.0,Şüvəlan q.,6.0,,,True,410000,AZN,Şüvəlan qəsəbəsi,40.4867414,50.1839699,False
5949369,https://bina.az/items/5949369,65.0,Yeni Günəşli q.,3.0,8.0,9.0,True,126000,AZN,Yeni Günəşli qəsəbəsi,40.3776393,49.9777073,False
5603760,https://bina.az/items/5603760,117.0,28 May m.,3.0,2.0,17.0,,328000,AZN,Kövkəb Səfərəliyeva küçəsi,40.3748102,49.859479,True
5599532,https://bina.az/items/5599532,71.5,Nəsimi r.,2.0,5.0,16.0,True,234999,AZN,Möhsün Sənani küç.,40.4632917,49.7750949,False
5685482,https://bina.az/items/5685482,80.0,Abşeron r.,2.0,9.0,11.0,True,93000,AZN,Səttar Bəhlulzadə küç.,40.4164869,49.8514755,True
5631678,https://bina.az/items/5631678,60.0,Nərimanov r.,2.0,8.0,18.0,True,217000,AZN,Qarabağ küçəsi,40.65633,46.3696834,False
5370625,https://bina.az/items/5370625,175.0,Nəsimi r.,4.0,4.0,16.0,True,555000,AZN,Nəcəf bəy Vəzirov küçəsi,39.8173829,46.7669321,False
5949366,https://bina.az/items/5949366,88.0,İnşaatçılar m.,3.0,5.0,16.0,True,250000,AZN,Şərifzadə küç,40.5629727,49.6670482,False
5912199,https://bina.az/items/5912199,160.0,Məmmədli q.,3.0,,,True,93800,AZN,Məmmədli qəs.,40.5125252,49.9405411,False
5949362,https://bina.az/items/5949362,85.0,Əhmədli m.,3.0,8.0,9.0,True,225000,AZN,M.Rüstəmov küçəsi,40.4024435,49.9234108,False
5949363,https://bina.az/items/5949363,55.0,İnşaatçılar m.,2.0,11.0,11.0,True,84500,AZN,Dadaş Bünyadzadə küç.,40.3900496,49.7990191,True
5946634,https://bina.az/items/5946634,10.0,Xəzər r.,,,,,295000,AZN,Buzovna qəsəbəsi,40.6345276,46.3314037,False
5942401,https://bina.az/items/5942401,110.0,8 Noyabr m.,3.0,9.0,27.0,True,418000,AZN,Tbilisi prospekti,40.3896102,49.8252982,True
5813226,https://bina.az/items/5813226,40.0,Memar Əcəmi m.,2.0,1.0,5.0,True,110000,AZN,Hüseyn Seyidzade küçəsi,40.4174351,49.8131983,True
5843276,https://bina.az/items/5843276,85.0,Badamdar q.,3.0,10.0,19.0,True,285000,AZN,Abbasqulu Abbaszadə küç,40.3342078,49.8054328,False
5916626,https://bina.az/items/5916626,83.0,Qaraçuxur q.,2.0,13.0,17.0,True,155000,AZN,Yusif Eyvazov küç.,40.4017632,49.9835274,False
5949360,https://bina.az/items/5949360,37.0,9-cu mikrorayon q.,2.0,3.0,9.0,True,138000,AZN,Adil Məmmədov küç.,40.693037,47.4599876,False
5949361,https://bina.az/items/5949361,105.0,Nəriman Nərimanov m.,2.0,8.0,17.0,True,285000,AZN,Ağa Neymətulla küç.,40.5049403,49.8690575,False
5756579,https://bina.az/items/5756579,150.0,Mərdəkan q.,4.0,,,True,285000,AZN,Mərdəkan qəsəbəsi,40.4935881,50.1495477,False
5838288,https://bina.az/items/5838288,100.0,Binə q.,3.0,,,True,113000,AZN,Binə qəs.,39.5857179,46.8996647,False
5915878,https://bina.az/items/5915878,70.0,Nəriman Nərimanov m.,3.0,,,True,90000,AZN,İslam Abişov küç.,40.4237546,49.8682162,True
5949359,https://bina.az/items/5949359,34.0,,1.0,2.0,4.0,True,74000,AZN,Sumqayıt şəhər 14-cu məhəllə,,,"(None, None)"
5933051,https://bina.az/items/5933051,148.0,28 May m.,4.0,6.0,16.0,,480000,AZN,Azadlıq pr,40.435379,49.8437175,True
5695568,https://bina.az/items/5695568,90.0,28 May m.,4.0,1.0,3.0,True,160000,AZN,Azadlıq prospekti,40.4259622,49.8429264,True
5949357,https://bina.az/items/5949357,98.0,8 Noyabr m.,2.0,18.0,27.0,,285000,AZN,Tbilisi pr,40.3940234,49.82016,True
5813552,https://bina.az/items/5813552,84.0,Nizami m.,3.0,3.0,5.0,True,240000,AZN,Şixəli Qurbanov küçəsi,40.3779262,49.8314813,True
5653160,https://bina.az/items/5653160,63.0,Yasamal r.,2.0,3.0,11.0,True,150000,AZN,Moskva pr.,40.4089379,49.804494,True
5857084,https://bina.az/items/5857084,110.0,Həzi Aslanov m.,3.0,13.0,17.0,True,255000,AZN,Xudu Məmmədov küç.,41.1502585,47.165771,False
5773511,https://bina.az/items/5773511,90.0,Binə q.,3.0,,,True,78000,AZN,Binə qəsəbəsi,39.5857179,46.8996647,False
5946437,https://bina.az/items/5946437,33.0,28 May m.,1.0,4.0,5.0,True,137000,AZN,Ülvü Bünyadzadə küç.,41.4689314,48.8016392,False
5932985,https://bina.az/items/5932985,40.0,Nəriman Nərimanov m.,2.0,3.0,5.0,True,120000,AZN,Əşrəf Əliyev küç,40.3703052,49.8244627,True
5949353,https://bina.az/items/5949353,1.0,,,,,,130000,AZN,"Sumqayıt şəhəri, 10 cu mkr",,,"(None, None)"
5949344,https://bina.az/items/5949344,48.0,,,,,,800,AZN,Təngəaltı yolu,,,"(None, None)"
5694657,https://bina.az/items/5694657,58.0,Memar Əcəmi m.,3.0,2.0,5.0,True,144000,AZN,Asif Məhərrəmov küç,40.4093207,49.8083212,True
5938047,https://bina.az/items/5938047,69.0,Azadlıq Prospekti m.,3.0,6.0,16.0,True,235000,AZN,Azadlıq prospekti,40.4259622,49.8429264,True
5256016,https://bina.az/items/5256016,110.0,Binə q.,3.0,,,True,120000,AZN,Binə qəsəbəsi,39.5857179,46.8996647,False
5949351,https://bina.az/items/5949351,47.0,Memar Əcəmi m.,3.0,3.0,5.0,True,139000,AZN,Huseyn Seyidzadə küç.,40.4174351,49.8131983,True
5634497,https://bina.az/items/5634497,153.0,28 May m.,3.0,8.0,16.0,True,779000,AZN,Bul Bul 54,40.6027213,49.6776718,False
5224702,https://bina.az/items/5224702,58.0,Həzi Aslanov m.,2.0,4.0,16.0,True,155000,AZN,Məhəmməd Hadi küçəsi,40.374755,49.9537518,True
5886628,https://bina.az/items/5886628,96.0,Xətai r.,2.0,12.0,16.0,,233000,AZN,8 noyabr prospekti,40.3542268,49.9544468,False
5809322,https://bina.az/items/5809322,82.0,Xətai r.,2.0,8.0,19.0,True,224000,AZN,Gəncə propsekti,39.4364644,46.9691947,False
5908713,https://bina.az/items/5908713,82.0,Xətai r.,2.0,6.0,19.0,True,235000,AZN,Gəncə prospekti,40.3561069,49.9616205,False
5865054,https://bina.az/items/5865054,150.0,Qara Qarayev m.,3.0,14.0,14.0,True,305000,AZN,Məmmədəli şərifli küç.,40.4215921,49.9310577,True
5885874,https://bina.az/items/5885874,88.0,Xətai r.,2.0,2.0,19.0,True,225000,AZN,Gəncə Prospekti,40.3561069,49.9616205,False
5323517,https://bina.az/items/5323517,320.0,Badamdar q.,7.0,,,True,480000,AZN,Badamdar qəs.,40.3411583,49.8064095,False
5949349,https://bina.az/items/5949349,105.0,Savalan q.,3.0,,,True,86000,AZN,Savalan qəs,40.7830786,47.612611,False
5863751,https://bina.az/items/5863751,65.0,Yeni Yasamal q.,2.0,5.0,9.0,True,169500,AZN,Məhəmməd Xiyabani küç.,40.6157485,47.1592825,False
5866129,https://bina.az/items/5866129,62.0,Həzi Aslanov m.,2.0,14.0,19.0,True,149000,AZN,Məhəmməd Hadi küç.,40.3806652,49.9539101,True
5949348,https://bina.az/items/5949348,191.0,Nəsimi r.,4.0,5.0,15.0,True,496000,AZN,Azadlıq pr,40.435379,49.8437175,True
5880844,https://bina.az/items/5880844,60.0,Xalqlar Dostluğu m.,2.0,8.0,9.0,True,169000,AZN,Babək prospekti,40.3921172,49.915663,False
5886608,https://bina.az/items/5886608,62.0,Xətai r.,2.0,3.0,9.0,True,135000,AZN,Məhəmməd Hadi küçəsi,40.374755,49.9537518,True
5888772,https://bina.az/items/5888772,510.0,Səbail r.,7.0,,,True,1500000,AZN,Milyonerlər məhləsi 1-ci massiv,40.1642003,49.8857194,False
5903486,https://bina.az/items/5903486,72.0,20 Yanvar m.,2.0,8.0,17.0,True,230000,AZN,Tbilisi prospekti,40.3896102,49.8252982,True
5598824,https://bina.az/items/5598824,143.0,Ağ şəhər q.,4.0,3.0,7.0,,715000,AZN,1-ci Yaşıl Ada küçəsi,40.3805142,49.8833606,True
5949341,https://bina.az/items/5949341,110.0,Bayıl q.,,,,True,450000,AZN,Bayıl qəsəbəsi,40.3448837,49.8227858,False
5477715,https://bina.az/items/5477715,58.0,Memar Əcəmi m.,2.0,4.0,5.0,True,152000,AZN,Cavadxan küçəsi.,40.4165434,49.8164418,True
5949337,https://bina.az/items/5949337,80.0,Zabrat q.,3.0,,,True,70000,AZN,Zabrat kürdəxani yolu,40.4812238,49.9525772,False
5828753,https://bina.az/items/5828753,150.0,Şüvəlan q.,4.0,,,True,190000,AZN,Şüvəlan qəsəbəsi,40.4867414,50.1839699,False
5834592,https://bina.az/items/5834592,130.0,Nərimanov r.,8.0,,,True,1250000,AZN,Ceyhun Hacıbəyli küç.,41.1825683,47.1604186,False
5894055,https://bina.az/items/5894055,200.0,28 May m.,,,,,1300000,AZN,Təbriz küçəsi,40.3894173,49.8538405,True
4687430,https://bina.az/items/4687430,6.0,Mərdəkan q.,,,,,145000,AZN,Mərdəkan qəsəbəsi,40.4935881,50.1495477,False
5560924,https://bina.az/items/5560924,118.0,Nəsimi r.,3.0,5.0,10.0,,325000,AZN,Həsən Əliyev küç.,41.1636255,47.1571009,False
5773396,https://bina.az/items/5773396,106.5,Gənclik m.,3.0,3.0,16.0,,275000,AZN,Elşad Quliyev küç,40.5994492,49.6506075,False
5949335,https://bina.az/items/5949335,180.0,Şüvəlan q.,4.0,,,True,270000,AZN,Şüvəlan qəsəbəsi,40.4867414,50.1839699,False
5745008,https://bina.az/items/5745008,157.0,Gənclik m.,3.0,14.0,17.0,,320000,AZN,Təbriz küçəsi,40.3894173,49.8538405,True
5695453,https://bina.az/items/5695453,98.0,Nərimanov r.,2.0,3.0,8.0,,319000,AZN,Nəcəf Nərimanov küçəsi,40.4093497,49.838149,True
5695209,https://bina.az/items/5695209,201.0,Nərimanov r.,4.0,3.0,8.0,,650000,AZN,Nəcəf Nərimanov küçəsi,40.4093497,49.838149,True
5695395,https://bina.az/items/5695395,154.0,Nərimanov r.,3.0,3.0,8.0,,510000,AZN,Nəcəf Nərimanov küçəsi,40.4093497,49.838149,True
5764952,https://bina.az/items/5764952,115.0,Yeni Yasamal q.,3.0,7.0,19.0,True,205000,AZN,Əsəd Əhmədov küç.,41.1525328,47.1787984,False
4872078,https://bina.az/items/4872078,145.0,İnşaatçılar m.,4.0,22.0,25.0,True,300000,AZN,Həsən Bəy Zərdabi küç,40.7818056,48.1378268,False
5223526,https://bina.az/items/5223526,134.5,Nərimanov r.,3.0,3.0,7.0,,403000,AZN,İsmayıl Hidayətzadə küç.,40.3934312,49.8763437,True
5642944,https://bina.az/items/5642944,90.0,Gənclik m.,2.0,5.0,12.0,True,300000,AZN,Həsən Əliyev küç.,41.1636255,47.1571009,False
5885336,https://bina.az/items/5885336,84.4,Elmlər Akademiyası m.,2.0,4.0,18.0,,151000,AZN,Şərifzadə pr,40.3903632,49.8026418,True
5885322,https://bina.az/items/5885322,136.0,Elmlər Akademiyası m.,3.0,16.0,18.0,,247000,AZN,Şərifzadə pr.,40.3999124,49.8014257,True
5253794,https://bina.az/items/5253794,171.0,28 May m.,4.0,13.0,21.0,True,685000,AZN,Aleksandr Puşkin küçəsi,41.4689314,48.8016392,False
5797622,https://bina.az/items/5797622,55.0,Qara Qarayev m.,2.0,4.0,17.0,True,163000,AZN,Şirin Mirzəyev küç.,41.1586686,47.1769437,False
5756246,https://bina.az/items/5756246,157.0,İnşaatçılar m.,3.0,16.0,16.0,,279000,AZN,Şərifzadə küç.,40.5629497,49.6679048,False
5949332,https://bina.az/items/5949332,80.0,Dərnəgül m.,3.0,11.0,14.0,True,290000,AZN,7-ci mkr,40.4187325,49.8497934,True
5642836,https://bina.az/items/5642836,140.0,Gənclik m.,3.0,13.0,16.0,True,380000,AZN,Təbriz küçəsi,40.3894173,49.8538405,True
5931724,https://bina.az/items/5931724,45.0,Qaraçuxur q.,2.0,4.0,9.0,True,92000,AZN,Qaraçuxur qəs.,40.3968442,49.9815311,False
5783274,https://bina.az/items/5783274,110.0,28 May m.,3.0,4.0,16.0,True,363000,AZN,Firdovsi Məmmədov küç.,40.3869356,49.853005,True
5864632,https://bina.az/items/5864632,65.7,Nəsimi r.,2.0,5.0,14.0,,208000,AZN,Səməd Vurğun küç.,40.609219,49.6277394,False
4015892,https://bina.az/items/4015892,203.0,Nizami m.,4.0,16.0,20.0,,678000,AZN,İzmir küçəsi,40.3888985,49.8234532,True
4015884,https://bina.az/items/4015884,115.0,Nizami m.,3.0,16.0,20.0,,388000,AZN,İzmir küçəsi,40.3888985,49.8234532,True
5860027,https://bina.az/items/5860027,95.0,Şah İsmayıl Xətai m.,2.0,9.0,16.0,True,280000,AZN,Süleyman Vəzirov küçəsi,40.3885545,49.8886537,True
5865908,https://bina.az/items/5865908,121.5,Nəsimi r.,3.0,6.0,14.0,,399000,AZN,Səməd Vurğun küç,40.609219,49.6277394,False
5660732,https://bina.az/items/5660732,168.0,Şah İsmayıl Xətai m.,3.0,6.0,18.0,,600000,AZN,Afiyəddin Cəlilov küç.,40.8466709,46.0374952,False
5932595,https://bina.az/items/5932595,60.0,Xalqlar Dostluğu m.,3.0,3.0,9.0,True,179000,AZN,Bəhruz Nuriyev küçəsi,40.4023096,49.9553252,True
5864703,https://bina.az/items/5864703,45.0,Xalqlar Dostluğu m.,2.0,9.0,9.0,True,120000,AZN,Qara Qarayev prospekti,40.4026865,49.9486807,True
5949331,https://bina.az/items/5949331,71.0,Qara Qarayev m.,2.0,12.0,17.0,True,195000,AZN,Əliağa Kürçaylı küçəsi,39.803557,46.7465303,False
5660791,https://bina.az/items/5660791,78.7,Şah İsmayıl Xətai m.,2.0,6.0,18.0,,239000,AZN,8 noyabr prospekti,40.3542268,49.9544468,False
5928890,https://bina.az/items/5928890,80.0,Həzi Aslanov m.,3.0,3.0,15.0,True,239000,AZN,Nəsrəddin Tusi küçəsində,40.3759773,49.9294829,False
5949330,https://bina.az/items/5949330,37.0,9-cu mikrorayon q.,1.0,8.0,9.0,True,135000,AZN,Adil Məmmədov küçəsi,40.5726223,49.6827865,False
5928731,https://bina.az/items/5928731,90.0,Xalqlar Dostluğu m.,3.0,6.0,16.0,True,265000,AZN,Qara Qarayev prospekti,40.4026865,49.9486807,True
4729629,https://bina.az/items/4729629,105.0,Nərimanov r.,3.0,5.0,14.0,,269000,AZN,Təbriz küçəsi,40.3894173,49.8538405,True
5134132,https://bina.az/items/5134132,68.3,Nizami m.,2.0,12.0,15.0,,210000,AZN,Tağı Şahbazi küçəsi,39.9208289,48.7510156,False
5949328,https://bina.az/items/5949328,127.0,Memar Əcəmi m.,3.0,18.0,18.0,True,300000,AZN,Hüseynbala Əliyev küç,39.8073622,46.7623989,False
5851276,https://bina.az/items/5851276,186.0,Qara Qarayev m.,4.0,6.0,15.0,,380000,AZN,Şirin Mirzəyev küç.,41.1586686,47.1769437,False
5932372,https://bina.az/items/5932372,55.0,Elmlər Akademiyası m.,1.0,16.0,18.0,,110000,AZN,Abbas Mirzə Şərifzadə küçəsi,40.3763259,49.8048941,True
5932128,https://bina.az/items/5932128,56.0,Elmlər Akademiyası m.,2.0,16.0,18.0,True,135000,AZN,Şərifzadə küç.,40.5629497,49.6679048,False
5807235,https://bina.az/items/5807235,60.0,Nərimanov r.,2.0,4.0,5.0,True,160000,AZN,Ziya Bunyadov küçəsi,39.8183501,46.7657909,False
5949327,https://bina.az/items/5949327,55.0,Memar Əcəmi m.,3.0,3.0,5.0,True,147000,AZN,Asif Məhərrəmov küç.,40.4093207,49.8083212,True
5762936,https://bina.az/items/5762936,110.0,Qara Qarayev m.,3.0,15.0,18.0,True,338000,AZN,Qara Qarayev prospekti,40.4026865,49.9486807,True
5905236,https://bina.az/items/5905236,190.0,Elmlər Akademiyası m.,4.0,8.0,17.0,True,465000,AZN,Mətbuat pr.,40.5652669,49.718298,False
5949325,https://bina.az/items/5949325,65.0,Xətai r.,3.0,1.0,9.0,True,143000,AZN,Gəncə pr,40.3582259,49.9616656,False
5572091,https://bina.az/items/5572091,30.0,İnşaatçılar m.,,,,True,65000,AZN,Mətbuat pr.,40.5652669,49.718298,False
5949324,https://bina.az/items/5949324,93.0,İnşaatçılar m.,2.0,18.0,18.0,True,298000,AZN,Zahid Xəlilov küçəsi,40.3829766,49.8109066,True
5919406,https://bina.az/items/5919406,60.0,28 May m.,,,,True,400000,AZN,AZADLIQ PROSPEKTİ,40.4259622,49.8429264,True
5938993,https://bina.az/items/5938993,55.0,İnşaatçılar m.,2.0,11.0,11.0,True,84000,AZN,Yeni Yasamal qəsəbəsi,40.6791258,46.338346,False
5949322,https://bina.az/items/5949322,58.0,İnşaatçılar m.,2.0,17.0,19.0,True,160000,AZN,Əsəd Əhmədov küçəsi,40.3940961,49.797999,True
5845461,https://bina.az/items/5845461,150.0,8 Noyabr m.,4.0,4.0,27.0,True,375000,AZN,Tbilisi prospekti,40.3896102,49.8252982,True
5764401,https://bina.az/items/5764401,250.0,Mərdəkan q.,5.0,,,True,320000,AZN,Mərdəkan qəsəbəsi,40.4935881,50.1495477,False
5548639,https://bina.az/items/5548639,11.5,Badamdar q.,,,,,825000,AZN,Badamdar qəs.,40.3411583,49.8064095,False
5949319,https://bina.az/items/5949319,130.0,Maştağa q.,4.0,,,True,125000,AZN,Maştağa qəs,40.5315618,50.0009549,False
